generation,mean_fitness,best_fitness
869,-151528.609375,-24291.941406
870,-151644.656250,-24264.628906
871,-151408.125000,-24032.697266
872,-151354.500000,-24287.320312
873,-151359.640625,-24117.849609
874,-151325.828125,-24159.558594
875,-151326.734375,-23876.556641
876,-151260.812500,-23904.066406
877,-151132.093750,-23707.541016
878,-151237.906250,-23810.353516
879,-151308.781250,-23723.326172
880,-151416.484375,-23419.320312
881,-151387.406250,-23413.095703
882,-151347.125000,-23323.748047
883,-151285.656250,-23443.314453
884,-151357.781250,-23797.607422
885,-151366.640625,-23745.982422
886,-151284.828125,-23477.312500
887,-151291.843750,-23767.847656
888,-151147.593750,-23098.585938
889,-151148.343750,-23725.056641
890,-151194.031250,-23732.419922
891,-151289.390625,-23538.587891
892,-151311.734375,-23903.109375
893,-151260.593750,-23829.113281
894,-151236.468750,-23689.757812
895,-151206.031250,-23795.119141
896,-151166.953125,-23809.103516
897,-151210.781250,-24014.597656
898,-151238.031250,-24009.095703
899,-151333.234375,-23936.277344
900,-151390.562500,-23939.990234
901,-151373.968750,-23882.371094
902,-151358.328125,-23708.056641
903,-151144.828125,-23676.707031
904,-151011.828125,-23622.431641
905,-150869.468750,-23169.796875
906,-150960.718750,-23656.732422
907,-151014.328125,-23855.744141
908,-150895.531250,-23862.689453
909,-150855.968750,-23649.556641
910,-150947.234375,-23619.681641
911,-150844.468750,-23601.486328
912,-151005.000000,-23591.833984
913,-150955.906250,-23579.683594
914,-151043.468750,-23783.513672
915,-150913.281250,-23801.708984
916,-151012.828125,-23820.640625
917,-151114.125000,-23829.417969
918,-151067.640625,-23909.779297
919,-150975.000000,-23343.117188
920,-150970.234375,-23455.484375
921,-151058.046875,-23539.865234
922,-150916.812500,-23505.416016
923,-151061.593750,-23563.833984
924,-151199.187500,-23656.373047
925,-151091.093750,-23718.712891
926,-150951.671875,-23766.794922
927,-150978.406250,-24060.978516
928,-150858.515625,-24028.810547
929,-150872.906250,-24005.992188
930,-150982.687500,-23978.835938
931,-150963.656250,-24075.816406
932,-150889.218750,-24044.658203
933,-151036.656250,-24042.902344
934,-151124.156250,-23975.599609
935,-151098.734375,-24240.335938
936,-151190.109375,-24410.675781
937,-151261.843750,-24532.445312
938,-151403.718750,-24714.246094
939,-151352.890625,-24704.722656
940,-151266.437500,-24817.593750
941,-151281.390625,-24644.343750
942,-151269.578125,-25043.189453
943,-151275.468750,-25271.472656
944,-151229.343750,-25355.771484
945,-151171.921875,-25407.000000
946,-151041.718750,-25434.271484
947,-151008.968750,-25440.599609
948,-150971.640625,-25417.857422
949,-150920.171875,-25169.460938
950,-150813.953125,-24878.976562
951,-150822.515625,-24941.917969
952,-150839.625000,-24919.744141
953,-150739.343750,-24851.757812
954,-150793.718750,-24917.568359
955,-150750.156250,-24911.757812
956,-150644.796875,-24865.978516
957,-150780.968750,-24801.179688
958,-150740.250000,-24716.802734
959,-150766.093750,-24735.324219
960,-150770.812500,-24742.195312
961,-150755.984375,-24762.056641
962,-150725.546875,-24883.855469
963,-150781.281250,-24782.867188
964,-150697.000000,-24812.876953
965,-150814.281250,-24698.992188
966,-150831.718750,-24640.033203
967,-150866.375000,-24576.429688
968,-150914.562500,-24506.537109
969,-150886.031250,-24421.402344
970,-150900.234375,-24488.732422
971,-150975.796875,-24468.609375
972,-151053.140625,-24435.630859
973,-151151.015625,-25172.103516
974,-151080.593750,-25248.101562
975,-151102.937500,-25170.365234
976,-151083.093750,-25202.072266
977,-151162.343750,-25268.125000
978,-151150.812500,-25310.703125
979,-151174.343750,-25262.958984
980,-151260.468750,-25373.912109
981,-151225.031250,-25485.138672
982,-151221.734375,-25477.115234
983,-151072.156250,-25408.505859
984,-151019.156250,-25465.484375
985,-150993.953125,-25480.433594
986,-150959.109375,-25445.316406
987,-151071.187500,-25453.050781
988,-151173.843750,-25420.886719
989,-151189.812500,-25323.949219
990,-151122.140625,-25298.312500
991,-151137.468750,-25312.287109
992,-151152.718750,-25414.300781
993,-151156.531250,-25433.099609
994,-151145.093750,-25763.380859
995,-151223.343750,-25640.505859
996,-151280.109375,-25574.853516
997,-151397.031250,-25603.375000
998,-151531.718750,-25204.765625
999,-151615.843750,-25489.416016
1000,-151663.359375,-25583.509766
1001,-151577.046875,-25557.439453
1002,-151497.937500,-25016.142578
1003,-151434.656250,-25488.630859
1004,-151471.031250,-25479.447266
1005,-151469.437500,-25485.486328
1006,-151517.000000,-25478.900391
1007,-151631.843750,-25539.673828
1008,-151702.046875,-25559.919922
1009,-151795.218750,-25589.689453
1010,-151931.656250,-25948.521484
1011,-151810.000000,-25430.912109
1012,-151793.437500,-25796.738281
1013,-151686.343750,-25683.140625
1014,-151687.312500,-25653.431641
1015,-151667.281250,-25311.494141
1016,-151628.328125,-25681.375000
1017,-151568.687500,-25542.318359
1018,-151572.718750,-25547.634766
1019,-151548.453125,-25542.646484
1020,-151516.906250,-25339.935547
1021,-151685.921875,-25300.371094
1022,-151595.921875,-25094.902344
1023,-151530.859375,-25444.060547
1024,-151476.515625,-25383.064453
1025,-151539.906250,-25145.050781
1026,-151847.093750,-25106.845703
1027,-151725.843750,-24683.453125
1028,-151639.406250,-24720.093750
1029,-151606.640625,-24395.265625
1030,-151506.093750,-24357.132812
1031,-151425.359375,-24429.699219
1032,-151278.234375,-24221.462891
1033,-151281.843750,-24363.033203
1034,-151263.421875,-24387.369141
1035,-151209.578125,-24430.994141
1036,-151149.546875,-24412.798828
1037,-151312.562500,-24400.121094
1038,-151221.031250,-24359.966797
1039,-151166.656250,-24348.896484
1040,-151167.750000,-24276.031250
1041,-151263.500000,-24363.820312
1042,-151413.953125,-24432.033203
1043,-151394.843750,-24500.845703
1044,-151486.281250,-24590.666016
1045,-151614.140625,-24634.314453
1046,-151535.359375,-24470.228516
1047,-151642.421875,-24390.324219
1048,-151575.781250,-24402.314453
1049,-151578.031250,-24572.347656
1050,-151509.062500,-24114.277344
1051,-151526.875000,-25143.271484
1052,-151505.203125,-25124.179688
1053,-151387.968750,-25017.933594
1054,-151415.937500,-25016.783203
1055,-151530.890625,-24998.082031
1056,-151376.671875,-25007.740234
1057,-151310.781250,-23715.919922
1058,-151288.156250,-24494.732422
1059,-151363.406250,-24853.720703
1060,-151362.406250,-25490.943359
1061,-151392.937500,-25564.515625
1062,-151364.343750,-25603.296875
1063,-151390.156250,-25582.558594
1064,-151432.546875,-25694.529297
1065,-151574.843750,-25720.892578
1066,-151606.671875,-25863.287109
1067,-151767.734375,-25750.324219
1068,-151729.093750,-25861.812500
1069,-151843.046875,-26125.478516
1070,-151808.265625,-26047.539062
1071,-151754.718750,-25850.306641
1072,-151732.953125,-26069.984375
1073,-151742.968750,-26148.685547
1074,-151804.500000,-26163.921875
1075,-151844.843750,-26271.849609
1076,-151809.937500,-26464.380859
1077,-151873.265625,-26388.193359
1078,-152006.984375,-26372.886719
1079,-152050.953125,-26324.982422
1080,-152014.281250,-26490.181641
1081,-152111.437500,-26476.001953
1082,-152160.000000,-26510.447266
1083,-152119.343750,-26484.121094
1084,-152206.875000,-26489.759766
1085,-152097.093750,-26589.726562
1086,-152041.531250,-26563.568359
1087,-152017.921875,-26547.876953
1088,-152039.406250,-26589.019531
1089,-152141.125000,-26370.617188
1090,-152223.203125,-26570.437500
1091,-152317.062500,-25950.919922
1092,-152206.062500,-26213.970703
1093,-152207.656250,-26549.341797
1094,-152242.484375,-26563.349609
1095,-152326.109375,-26539.486328
1096,-152258.031250,-26502.119141
1097,-152282.625000,-26776.003906
1098,-152255.203125,-26742.392578
1099,-152170.984375,-26881.486328
1100,-152167.203125,-26854.333984
1101,-152021.500000,-26928.537109
1102,-152100.578125,-26936.734375
1103,-151946.640625,-27059.826172
1104,-151956.062500,-26942.740234
1105,-151948.406250,-26931.117188
1106,-151783.750000,-26654.837891
1107,-151705.453125,-27041.037109
1108,-151693.328125,-26324.117188
1109,-151812.125000,-26999.087891
1110,-151733.609375,-27062.070312
1111,-151693.156250,-27053.769531
1112,-151700.953125,-27043.748047
1113,-151742.109375,-27006.947266
1114,-151796.906250,-26957.812500
1115,-151886.796875,-26945.371094
1116,-151800.046875,-26984.042969
1117,-151854.546875,-27057.285156
1118,-151790.531250,-26929.660156
1119,-151878.734375,-27063.570312
1120,-151976.078125,-27076.230469
1121,-152102.671875,-27062.574219
1122,-152041.968750,-27154.423828
1123,-151973.984375,-27169.500000
1124,-151894.390625,-27116.283203
1125,-151950.656250,-27223.181641
1126,-152049.156250,-27265.210938
1127,-152095.578125,-27503.617188
1128,-152193.312500,-27541.585938
1129,-152299.359375,-27671.796875
1130,-152384.015625,-27629.697266
1131,-152202.343750,-27599.427734
1132,-152348.093750,-27493.949219
1133,-152162.578125,-27565.414062
1134,-152144.656250,-27575.896484
1135,-152184.859375,-27761.070312
1136,-152032.921875,-27623.642578
1137,-151910.968750,-27154.828125
1138,-151786.218750,-27513.871094
1139,-151971.234375,-27662.576172
1140,-151987.593750,-27736.238281
1141,-152088.781250,-27698.214844
1142,-151994.046875,-27694.480469
1143,-152030.562500,-27688.703125
1144,-152007.250000,-27765.716797
1145,-152079.984375,-27767.867188
1146,-152169.750000,-27944.234375
1147,-152023.718750,-28020.841797
1148,-152015.718750,-27978.130859
1149,-152056.968750,-27886.537109
1150,-151874.281250,-27939.537109
1151,-151865.406250,-27928.593750
1152,-151906.656250,-27571.695312
1153,-152040.218750,-27869.845703
1154,-151914.843750,-28211.707031
1155,-151858.484375,-28195.347656
1156,-151985.515625,-28205.376953
1157,-151840.406250,-28216.849609
1158,-151867.312500,-28259.101562
1159,-151864.187500,-28289.546875
1160,-151944.812500,-28472.486328
1161,-151975.484375,-28538.488281
1162,-151949.578125,-28432.964844
1163,-151979.984375,-28429.220703
1164,-152036.875000,-28329.017578
1165,-151995.609375,-28173.296875
1166,-152023.484375,-28401.279297
1167,-152087.359375,-28306.791016
1168,-152120.125000,-28283.892578
1169,-152101.765625,-28240.972656
1170,-152100.718750,-28233.923828
1171,-152177.359375,-28692.126953
1172,-152313.421875,-28919.240234
1173,-152261.343750,-28998.884766
1174,-152424.156250,-28987.013672
1175,-152497.265625,-28970.572266
1176,-152461.500000,-28909.912109
1177,-152378.296875,-28972.931641
1178,-152417.203125,-28675.892578
1179,-152390.656250,-28626.222656
1180,-152523.593750,-28290.357422
1181,-152466.109375,-28288.226562
1182,-152509.140625,-28218.044922
1183,-152479.281250,-28069.699219
1184,-152388.937500,-28103.064453
1185,-152445.359375,-28170.912109
1186,-152374.203125,-28178.154297
1187,-152396.265625,-28066.761719
1188,-152393.484375,-28039.671875
1189,-152411.156250,-28077.619141
1190,-152325.546875,-28128.802734
1191,-152273.218750,-27794.615234
1192,-152286.421875,-28200.308594
1193,-152337.781250,-28407.687500
1194,-152153.406250,-28394.955078
1195,-152281.218750,-28399.103516
1196,-152229.640625,-28288.271484
1197,-152278.265625,-28030.746094
1198,-152361.734375,-28128.855469
1199,-152208.109375,-27967.591797
1200,-151948.812500,-27954.328125
1201,-151880.750000,-27947.781250
1202,-151902.390625,-27913.472656
1203,-152084.671875,-27967.625000
1204,-151973.171875,-27988.279297
1205,-151913.671875,-28019.757812
1206,-151939.859375,-28100.072266
1207,-151849.406250,-28132.464844
1208,-151960.750000,-28080.496094
1209,-151845.406250,-28071.876953
1210,-151886.656250,-28204.667969
1211,-151720.406250,-27977.771484
1212,-151725.093750,-27948.816406
1213,-151772.843750,-27631.781250
1214,-151742.093750,-27697.119141
1215,-151779.031250,-27612.544922
1216,-151877.968750,-27442.910156
1217,-151907.671875,-27801.765625
1218,-151923.625000,-27864.994141
1219,-152129.625000,-27829.335938
1220,-152203.062500,-27672.128906
1221,-152045.093750,-27609.875000
1222,-151953.843750,-27467.136719
1223,-151947.515625,-27450.500000
1224,-151791.781250,-27440.312500
1225,-151930.140625,-27368.480469
1226,-151904.515625,-27594.351562
1227,-151954.156250,-27579.021484
1228,-151807.515625,-27496.791016
1229,-151764.390625,-27578.843750
1230,-151973.968750,-27566.169922
1231,-152015.343750,-27479.638672
1232,-152026.468750,-27980.962891
1233,-151909.796875,-28146.804688
1234,-151963.656250,-28164.937500
1235,-151969.343750,-28208.451172
1236,-151901.265625,-28131.201172
1237,-151755.203125,-28139.667969
1238,-151782.406250,-28034.087891
1239,-151734.843750,-28365.876953
1240,-151789.453125,-28407.875000
1241,-151690.890625,-28395.142578
1242,-151620.250000,-28401.677734
1243,-151610.500000,-28462.466797
1244,-151589.984375,-28474.023438
1245,-151640.125000,-28415.591797
1246,-151781.812500,-28483.492188
1247,-151765.015625,-28449.699219
1248,-151883.734375,-28324.541016
1249,-151827.359375,-28336.341797
1250,-151656.218750,-28334.730469
1251,-151672.640625,-28479.134766
1252,-151621.515625,-28529.023438
1253,-151641.671875,-28390.861328
1254,-151726.156250,-28311.294922
1255,-151705.921875,-27976.542969
1256,-151608.375000,-27619.396484
1257,-151420.968750,-27585.636719
1258,-151412.687500,-27608.804688
1259,-151522.156250,-27531.017578
1260,-151640.968750,-27543.728516
1261,-151592.609375,-27556.779297
1262,-151583.656250,-27342.308594
1263,-151541.625000,-27401.433594
1264,-151490.218750,-27143.867188
1265,-151521.000000,-27143.675781
1266,-151634.437500,-27168.904297
1267,-151756.968750,-27068.470703
1268,-151719.687500,-27043.498047
1269,-151704.093750,-27008.546875
1270,-151791.156250,-27461.466797
1271,-151678.343750,-27532.285156
1272,-151578.796875,-27469.664062
1273,-151723.234375,-27534.365234
1274,-151704.875000,-27494.351562
1275,-151781.171875,-27519.191406
1276,-151688.890625,-27480.849609
1277,-151922.828125,-28152.072266
1278,-151941.343750,-28155.806641
1279,-151912.843750,-28457.197266
1280,-151883.875000,-28531.894531
1281,-151890.921875,-28518.968750
1282,-151941.328125,-28524.814453
1283,-151897.718750,-28415.390625
1284,-151859.531250,-28541.191406
1285,-151975.906250,-28549.833984
1286,-151845.093750,-28513.242188
1287,-151930.875000,-28443.005859
1288,-151991.125000,-28558.625000
1289,-151934.093750,-28575.292969
1290,-151920.484375,-28594.527344
1291,-151801.406250,-28249.693359
1292,-151930.359375,-28167.070312
1293,-151874.015625,-28171.931641
1294,-151843.750000,-28111.638672
1295,-151883.671875,-28043.681641
1296,-151855.843750,-28098.148438
1297,-151879.156250,-28098.201172
1298,-151935.062500,-28062.339844
1299,-151868.890625,-28039.765625
1300,-151805.406250,-27963.085938
1301,-151863.671875,-27829.255859
1302,-151942.593750,-27912.486328
1303,-152015.218750,-27913.410156
1304,-152045.187500,-27928.957031
1305,-152016.546875,-27804.556641
1306,-152231.203125,-27776.533203
1307,-152229.031250,-27810.794922
1308,-152155.406250,-27047.416016
1309,-152088.437500,-27027.935547
1310,-152096.343750,-27045.453125
1311,-152203.046875,-27277.847656
1312,-152350.343750,-27150.054688
1313,-152237.718750,-27196.398438
1314,-152360.281250,-27142.232422
1315,-152269.656250,-27227.990234
1316,-152278.453125,-27391.111328
1317,-152357.078125,-27466.757812
1318,-152406.453125,-27448.324219
1319,-152466.046875,-27551.150391
1320,-152372.812500,-27404.199219
1321,-152351.531250,-27520.554688
1322,-152360.343750,-27186.787109
1323,-152358.421875,-27364.466797
1324,-152391.859375,-27064.376953
1325,-152393.000000,-26927.517578
1326,-152277.781250,-27073.300781
1327,-152147.031250,-27056.035156
1328,-152089.671875,-26876.689453
1329,-152047.109375,-26887.488281
1330,-152282.984375,-26801.699219
1331,-152338.953125,-27171.091797
1332,-152282.750000,-27205.310547
1333,-152405.781250,-27458.357422
1334,-152426.687500,-27380.193359
1335,-152540.765625,-27371.183594
1336,-152601.484375,-27215.302734
1337,-152726.281250,-27032.367188
1338,-152750.812500,-26971.107422
1339,-152664.343750,-27016.730469
1340,-152765.093750,-26812.916016
1341,-152837.406250,-26759.326172
1342,-152826.968750,-26789.642578
1343,-152841.218750,-26702.507812
1344,-152829.156250,-26769.503906
1345,-152774.843750,-26864.187500
1346,-152926.250000,-26940.878906
1347,-152919.531250,-26947.121094
1348,-152969.968750,-26938.214844
1349,-152964.312500,-26930.019531
1350,-153067.062500,-26850.984375
1351,-153146.593750,-26800.101562
1352,-153101.781250,-26786.238281
1353,-152992.187500,-26925.828125
1354,-153255.875000,-26869.675781
1355,-153155.593750,-27068.611328
1356,-152992.593750,-27055.300781
1357,-153081.718750,-27029.908203
1358,-153074.843750,-26888.400391
1359,-153071.468750,-27044.921875
1360,-152983.390625,-27073.804688
1361,-152944.656250,-26896.820312
1362,-152986.218750,-27058.109375
1363,-153008.343750,-27122.791016
1364,-152880.156250,-27152.281250
1365,-152955.406250,-27256.197266
1366,-152983.843750,-26851.326172
1367,-152869.078125,-27182.904297
1368,-152765.531250,-27164.537109
1369,-152778.718750,-27144.242188
1370,-152705.765625,-27150.042969
1371,-152603.671875,-27300.689453
1372,-152523.500000,-27345.121094
1373,-152429.281250,-27238.025391
1374,-152482.875000,-27242.253906
1375,-152624.156250,-27173.085938
1376,-152874.421875,-27027.470703
1377,-152944.109375,-27025.419922
1378,-152776.953125,-27028.849609
1379,-152701.656250,-27166.027344
1380,-152578.296875,-27143.341797
1381,-152798.953125,-27130.472656
1382,-152720.843750,-27349.730469
1383,-152743.234375,-27273.232422
1384,-152887.218750,-27273.109375
1385,-152843.171875,-27121.671875
1386,-152838.421875,-27093.386719
1387,-152873.625000,-27069.121094
1388,-152904.093750,-27016.425781
1389,-153019.390625,-27198.001953
1390,-153328.703125,-27162.332031
1391,-153235.640625,-27243.667969
1392,-153198.750000,-27245.080078
1393,-153276.406250,-27418.626953
1394,-153140.109375,-27361.400391
1395,-153198.515625,-27286.500000
1396,-153037.859375,-27052.386719
1397,-153046.375000,-26835.484375
1398,-152944.562500,-26784.273438
1399,-153081.718750,-26736.880859
1400,-153038.125000,-26772.130859
1401,-153087.718750,-26924.457031
1402,-153028.218750,-27037.929688
1403,-153166.984375,-27041.984375
1404,-153292.031250,-26917.019531
1405,-153283.890625,-26810.812500
1406,-153355.187500,-26813.835938
1407,-153454.843750,-26778.605469
1408,-153540.453125,-26932.431641
1409,-153525.187500,-26806.007812
1410,-153666.718750,-26722.283203
1411,-153694.343750,-27071.835938
1412,-153728.640625,-26921.744141
1413,-153732.406250,-26575.197266
1414,-153753.046875,-26535.894531
1415,-153802.375000,-26760.273438
1416,-153847.218750,-26560.138672
1417,-153919.781250,-26325.203125
1418,-153714.968750,-26319.564453
1419,-153654.750000,-26445.392578
1420,-153290.078125,-26384.689453
1421,-153146.468750,-26465.660156
1422,-152972.250000,-26397.488281
1423,-153022.984375,-26444.841797
1424,-152857.031250,-26352.468750
1425,-152914.140625,-26368.968750
1426,-152896.531250,-26317.677734
1427,-152821.203125,-26294.455078
1428,-152775.468750,-26368.988281
1429,-152767.406250,-26467.683594
1430,-152742.640625,-26215.638672
1431,-152577.656250,-26226.523438
1432,-152742.921875,-26009.455078
1433,-152691.125000,-26031.771484
1434,-152839.468750,-26503.228516
1435,-152842.593750,-26381.082031
1436,-152917.140625,-26583.933594
1437,-152978.765625,-26651.691406
1438,-153006.171875,-26663.583984
1439,-152926.703125,-26616.353516
1440,-152948.796875,-26465.591797
1441,-152910.046875,-26506.835938
1442,-152835.343750,-26446.992188
1443,-152847.734375,-26452.498047
1444,-152884.781250,-25365.886719
1445,-152834.781250,-25388.896484
1446,-152847.515625,-25422.626953
1447,-152935.890625,-25355.183594
1448,-152986.609375,-25230.753906
1449,-153003.531250,-24872.511719
1450,-153019.265625,-24876.302734
1451,-152901.890625,-24789.322266
1452,-152940.000000,-24833.812500
1453,-152843.750000,-25119.257812
1454,-152927.281250,-25088.632812
1455,-153080.593750,-25136.609375
1456,-153183.468750,-25067.251953
1457,-153193.953125,-25066.869141
1458,-153338.906250,-25124.253906
1459,-153218.031250,-25258.865234
1460,-153208.593750,-25037.892578
1461,-153252.281250,-25272.671875
1462,-153274.843750,-25051.730469
1463,-153121.437500,-25353.636719
1464,-153109.078125,-25069.634766
1465,-153090.718750,-25641.332031
1466,-153122.531250,-25779.632812
1467,-153092.453125,-25782.064453
1468,-153032.953125,-25740.150391
1469,-152947.468750,-25283.687500
1470,-152973.312500,-25252.970703
1471,-152932.781250,-25074.488281
1472,-152833.765625,-25043.044922
1473,-152831.890625,-24982.785156
1474,-152705.703125,-25044.888672
1475,-152800.468750,-25269.351562
1476,-152843.515625,-25145.953125
1477,-152763.125000,-25399.392578
1478,-152820.609375,-25498.306641
1479,-152849.000000,-25688.345703
1480,-152957.781250,-25528.810547
1481,-153075.515625,-25703.841797
1482,-153035.562500,-25668.234375
1483,-152888.156250,-25577.246094
1484,-152912.656250,-25642.679688
1485,-153024.484375,-25669.484375
1486,-152995.906250,-25814.351562
1487,-152921.453125,-25712.285156
1488,-153140.734375,-26023.025391
1489,-153092.703125,-26058.458984
1490,-152966.906250,-26003.261719
1491,-153053.343750,-26117.576172
1492,-153032.156250,-26100.751953
1493,-152956.671875,-26171.673828
1494,-152830.875000,-26041.386719
1495,-152805.375000,-25952.710938
1496,-152676.593750,-25805.570312
1497,-152662.968750,-25983.632812
1498,-152577.515625,-25969.943359
1499,-152637.468750,-25728.228516
1500,-152717.781250,-26381.679688
1501,-152698.906250,-26279.982422
1502,-152861.234375,-26526.410156
1503,-152868.093750,-26496.347656
1504,-152906.343750,-26532.863281
1505,-152826.656250,-27183.460938
1506,-152810.671875,-27099.429688
1507,-152796.359375,-26037.759766
1508,-152516.375000,-26035.931641
1509,-152621.187500,-26030.808594
1510,-152599.359375,-25995.671875
1511,-152604.218750,-25971.716797
1512,-152469.593750,-26093.318359
1513,-152219.375000,-26098.753906
1514,-152232.578125,-26027.166016
1515,-152399.968750,-26149.683594
1516,-152441.546875,-26992.671875
1517,-152356.000000,-25738.494141
1518,-152320.921875,-25801.220703
1519,-152148.343750,-25744.226562
1520,-152176.843750,-25749.058594
1521,-152315.953125,-25918.185547
1522,-152399.765625,-26150.941406
1523,-152398.234375,-27165.775391
1524,-152361.734375,-26788.783203
1525,-152307.531250,-26659.095703
1526,-152164.859375,-26724.134766
1527,-152300.843750,-26720.869141
1528,-152354.781250,-26725.978516
1529,-152374.156250,-26883.136719
1530,-152426.906250,-26830.064453
1531,-152423.343750,-27002.765625
1532,-152473.656250,-27006.490234
1533,-152518.546875,-27026.515625
1534,-152466.187500,-27097.669922
1535,-152433.281250,-27160.050781
1536,-152558.656250,-27156.238281
1537,-152583.781250,-27210.300781
1538,-152608.406250,-27291.429688
1539,-152596.296875,-27220.291016
1540,-152537.218750,-27341.935547
1541,-152559.609375,-27487.261719
1542,-152446.593750,-28050.492188
1543,-152345.171875,-28153.369141
1544,-152386.562500,-28296.560547
1545,-152411.281250,-28332.603516
1546,-152335.796875,-28420.162109
1547,-152300.093750,-28374.050781
1548,-152298.531250,-28530.671875
1549,-152262.750000,-28602.847656
1550,-152268.718750,-28581.164062
1551,-152273.484375,-28778.443359
1552,-152113.000000,-27587.304688
1553,-151998.406250,-28764.007812
1554,-152088.890625,-28831.695312
1555,-152029.156250,-28765.787109
1556,-152097.421875,-28687.542969
1557,-152044.593750,-28628.710938
1558,-152155.390625,-28759.921875
1559,-152155.890625,-29097.500000
1560,-152123.843750,-28983.257812
1561,-152050.484375,-28855.648438
1562,-152166.406250,-28891.722656
1563,-152088.343750,-28795.574219
1564,-152061.968750,-28215.611328
1565,-152069.171875,-28951.964844
1566,-152012.125000,-28861.808594
1567,-151917.671875,-28871.392578
1568,-151902.968750,-28776.958984
1569,-151795.187500,-28701.984375
1570,-151678.546875,-28574.812500
1571,-151568.968750,-28507.462891
1572,-151572.718750,-28584.470703
1573,-151498.781250,-28548.388672
1574,-151461.796875,-28553.527344
1575,-151553.703125,-28488.742188
1576,-151394.984375,-28269.548828
1577,-151368.937500,-28425.289062
1578,-151456.718750,-28492.929688
1579,-151530.203125,-28565.802734
1580,-151573.843750,-28485.857422
1581,-151552.656250,-28381.392578
1582,-151516.359375,-28464.265625
1583,-151589.203125,-28289.921875
1584,-151484.375000,-28313.941406
1585,-151498.218750,-28263.208984
1586,-151408.265625,-28148.474609
1587,-151385.437500,-28292.414062
1588,-151374.000000,-28302.755859
1589,-151393.234375,-28222.041016
1590,-151439.015625,-27915.994141
1591,-151334.312500,-27676.482422
1592,-151278.171875,-27682.822266
1593,-151269.687500,-27715.630859
1594,-151425.093750,-27657.156250
1595,-151289.171875,-27708.740234
1596,-151285.046875,-27718.726562
1597,-151383.234375,-27741.443359
1598,-151365.218750,-28523.277344
1599,-151290.968750,-28277.785156
1600,-151325.406250,-28284.695312
1601,-151322.703125,-27946.480469
1602,-151467.921875,-28196.849609
1603,-151526.156250,-28117.351562
1604,-151538.156250,-28094.750000
1605,-151446.437500,-28034.384766
1606,-151387.468750,-28107.257812
1607,-151513.656250,-28252.199219
1608,-151445.609375,-28315.824219
1609,-151350.546875,-28040.322266
1610,-151297.015625,-28044.246094
1611,-151292.968750,-27981.785156
1612,-151156.031250,-28057.757812
1613,-151046.890625,-28049.919922
1614,-150987.921875,-28114.664062
1615,-151019.281250,-28272.470703
1616,-151021.890625,-28083.208984
1617,-150877.218750,-28041.390625
1618,-150923.656250,-28038.291016
1619,-150897.156250,-28074.515625
1620,-150887.015625,-27708.949219
1621,-150861.906250,-27686.041016
1622,-150854.656250,-27547.958984
1623,-150850.265625,-27715.816406
1624,-150788.328125,-28182.832031
1625,-150733.718750,-28286.601562
1626,-150670.390625,-28239.941406
1627,-150616.890625,-28226.679688
1628,-150543.656250,-28401.093750
1629,-150543.453125,-28388.623047
1630,-150447.531250,-28052.255859
1631,-150565.203125,-28443.128906
1632,-150652.703125,-28414.025391
1633,-150576.468750,-28531.375000
1634,-150710.906250,-28335.472656
1635,-150664.093750,-28456.207031
1636,-150373.578125,-28333.689453
1637,-150223.843750,-28322.537109
1638,-150251.906250,-28333.101562
1639,-150269.625000,-28476.294922
1640,-150132.093750,-28329.621094
1641,-150099.875000,-27785.181641
1642,-150113.578125,-27773.830078
1643,-150155.125000,-28209.429688
1644,-150115.500000,-28449.945312
1645,-150067.062500,-28408.357422
1646,-150120.531250,-28272.085938
1647,-150181.531250,-28687.164062
1648,-150127.843750,-28070.283203
1649,-150121.640625,-28724.140625
1650,-150208.562500,-28784.007812
1651,-150073.062500,-28036.464844
1652,-150093.203125,-27878.730469
1653,-150050.343750,-27927.562500
1654,-149977.968750,-27885.404297
1655,-149788.234375,-27910.294922
1656,-149735.171875,-27754.537109
1657,-149707.171875,-27367.130859
1658,-149701.968750,-27324.337891
1659,-149793.968750,-27246.953125
1660,-149821.328125,-27347.595703
1661,-149686.640625,-27461.357422
1662,-149809.875000,-27430.267578
1663,-149819.453125,-27393.859375
1664,-149779.343750,-27378.855469
1665,-149717.859375,-27246.226562
1666,-149784.859375,-27357.039062
1667,-149755.546875,-27352.380859
1668,-149774.437500,-27411.847656
1669,-149826.906250,-27279.376953
1670,-149884.437500,-27317.568359
1671,-150079.984375,-27503.525391
1672,-150243.687500,-27485.802734
1673,-150140.062500,-27261.562500
1674,-150056.468750,-27014.505859
1675,-150015.875000,-27221.458984
1676,-150038.171875,-27266.638672
1677,-150043.531250,-27163.322266
1678,-150062.218750,-27020.955078
1679,-150032.968750,-27173.740234
1680,-149856.484375,-27229.904297
1681,-149924.406250,-27153.900391
1682,-149964.468750,-27033.978516
1683,-150017.906250,-26890.287109
1684,-149977.781250,-26772.685547
1685,-150020.515625,-26701.738281
1686,-149995.000000,-26661.341797
1687,-150033.421875,-27287.091797
1688,-150081.296875,-27542.066406
1689,-150112.156250,-27458.193359
1690,-150129.593750,-27508.253906
1691,-150282.406250,-27485.695312
1692,-150192.421875,-27787.494141
1693,-150226.656250,-27782.767578
1694,-150286.265625,-27918.949219
1695,-150306.953125,-27924.935547
1696,-150251.343750,-27989.679688
1697,-150265.671875,-28027.568359
1698,-150029.078125,-28031.601562
